Year,Destination,0-4_(mf),5-9_(mf),10-14_(mf),15-19_(mf),20-24_(mf),25-29_(mf),30-34_(mf),35-39_(mf),40-44_(mf),45-49_(mf),50-54_(mf),55-59_(mf),60-64_(mf),65-69_(mf),70-74_(mf),75+_(mf),Total_(mf),0-4_(m),5-9_(m),10-14_(m),15-19_(m),20-24_(m),25-29_(m),30-34_(m),35-39_(m),40-44_(m),45-49_(m),50-54_(m),55-59_(m),60-64_(m),65-69_(m),70-74_(m),75+_(m),Total_(m),0-4_(f),5-9_(f),10-14_(f),15-19_(f),20-24_(f),25-29_(f),30-34_(f),35-39_(f),40-44_(f),45-49_(f),50-54_(f),55-59_(f),60-64_(f),65-69_(f),70-74_(f),75+_(f),Total_(f)
1990,WORLD,0.7408803084102354,1.072724532732659,1.4618315016863046,1.8797329615244938,2.588076334223861,3.474561240971435,4.063487538472479,4.188152380601169,4.662813986413474,4.76014364005024,4.2257116120221,4.237891597896164,4.3854958719788355,4.440907670758066,5.223277374096049,7.20249638447154,2.8722514801390555,0.7219648048758289,1.0547369540118512,1.4548987464725451,1.8882990229776115,2.637495446752891,3.6256413848600646,4.275203902846282,4.387758546048897,4.866022572334652,4.913492665416928,4.3007279137047805,4.205832774314951,4.2705441692837764,4.460040099762983,5.1451176413160224,7.979921475888223,2.8968565128524597,0.760868506762794,1.0916483985441954,1.4690963178235235,1.870783456611156,2.536767475058939,3.317731163835107,3.844475930025991,3.9822814157021242,4.455879779464994,4.6041649460112755,4.150394158798997,4.269385008016357,4.4933744295403795,4.4246642013033135,5.28565475060174,6.734698059717947,2.8473251428612465
1990,UN development groups,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1990,More developed regions,1.5704489184607147,2.971733175453059,4.433708536970674,5.741771487083582,7.684319583813067,8.947595748961088,9.433091566846779,9.584665542639241,9.542478530883761,10.065132849195164,8.110464274025547,8.010695696525092,7.190252424057606,6.695843284017522,8.12720704696378,7.886322015248295,7.225373928034939,1.5768947003429554,2.9792913480750824,4.464760789917755,5.80144463043612,7.763430360943149,9.049692293963421,9.517893536108359,9.643282955075069,9.570790743239565,10.094805999003565,8.11714558537014,7.879151975517239,7.039915662755566,7.087987692917492,8.488191207163371,8.941136573104394,7.2741638608970876,1.5636831171836223,2.9638219510746193,4.401254166257277,5.679296789544366,7.601791446323304,8.842259913031253,9.346725330247898,9.525615816199995,9.514261381737455,10.036133108213438,8.104117012697628,8.131499688526851,7.31679464941535,6.414963325066537,7.888356255078759,7.360598472545161,7.179396477708574
1990,Less developed regions,0.6271956875213358,0.7723781926982378,0.9376077835478736,1.1418955854560966,1.5168643441964123,2.0626912087092517,2.415444602004885,2.4118255122129,2.692054992322155,2.6617433109239803,2.4486532860524557,2.4533803974196777,2.7528667949624888,2.9837028739849556,3.430862458532755,6.440055959968847,1.6797920674878086,0.6052338392517344,0.7511978228260867,0.9247497009372079,1.1397953229303996,1.5569951076249662,2.2316623672553475,2.6821784891563802,2.684419409975872,2.9942253280616535,2.9202041115326476,2.624702346865461,2.553947669783451,2.796772013497296,3.0021743046270553,3.4045080820269,7.138535510913544,1.7521175600267973,0.65042403849502,0.7946783982117992,0.9510875150113541,1.1440891607285688,1.4752407120857642,1.887013204410741,2.138197214182955,2.1284862687659274,2.3816578051862285,2.3946635192953183,2.26734031354041,2.351385594200124,2.708978121230263,2.9662246718252945,3.4544242478175002,5.92658150348941,1.6050558200803615
1990,Least developed countries,1.1529200495649266,1.5207070285329356,1.745899078661116,2.2528409540271266,2.7643051763869773,3.1002399792130246,3.1375914237255444,3.0916263515993028,2.884474302283725,2.6198884253169896,2.7504963750345515,2.747101584766917,3.1190385460257746,2.3349345501039465,2.2790324666480037,3.5677259761533335,2.1846244886866093,1.1379821161475965,1.514363661198356,1.7538805068807217,2.223255679248603,2.6733675285661085,3.040814173812407,3.149864199919235,3.1785922307605747,3.0083877963578405,2.761756226796902,2.9382248884482185,2.9759244502408375,3.377007441096673,2.584812409517962,2.5164671780846612,4.123064829669081,2.1975246134299757,1.1681653766471027,1.5271706774323406,1.7377879758826489,2.2827794708587663,2.85517269984135,3.1591958476282347,3.125521120423561,3.006430453788803,2.764681818806845,2.48319984341253,2.5711856830160995,2.531949321100757,2.8826574426609186,2.1114642699088435,2.070237814090267,3.11647314050318,2.1717822399262934
1990,"Less developed regions, excluding least developed countries",0.5301487299879217,0.640771726889979,0.8054797927355996,0.9862029288746459,1.3604965785825336,1.9376886622362075,2.332809227199074,2.34235333563521,2.6699451673318855,2.6667647952780666,2.415669430418268,2.4225523720132136,2.7151021521277796,3.0499910503074807,3.5404121766368633,6.669313224944564,1.610253779446279,0.508904999342837,0.6194869175762742,0.7915994151679329,0.9906250919692379,1.4199331689632761,2.136678562289149,2.6302740862066107,2.6355297971072016,2.9926521287773147,2.9384837473693595,2.5918475007581003,2.511489924425793,2.7397874285000112,3.0434633338381496,3.488156208184589,7.394401214068767,1.6920421543564665,0.5527661386786359,0.6633110912494437,0.820105247742043,0.9815640771760921,1.2985601353324474,1.729629511347953,2.0216558393497923,2.035769390737834,2.3361323156342606,2.383616467695053,2.232723379755078,2.3316330156451994,2.6902033499293934,3.05620125483473,3.5872082835604027,6.140551859134609,1.5253038656094986
1990,World Bank income groups,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1990,High-income countries,2.296298579304355,3.3313185353403787,4.136776926791488,5.205170423839258,7.509198882523355,9.657840438288964,10.614785611509323,10.361010074845913,9.827723967779042,9.563506460633832,8.854344597779233,8.164803057081375,7.787869714542002,7.108821129976652,8.053458520994898,8.184339171513122,7.492172280619023,2.2317310099111425,3.281711281829465,4.139169811786049,5.298563496606376,7.757387973180421,10.314353035923721,11.461024793774126,11.116371410023081,10.409834559429921,10.088828580118067,9.18757178443696,8.365870282609546,7.854072640925874,7.556861574194248,8.472035673215453,9.104665717360678,7.828660150649374,2.364259919575427,3.383382236734993,4.134270947937952,5.10717442280212,7.248422516279506,8.972552821251865,9.74017452298843,9.586986774832987,9.236347300480146,9.04065473121479,8.526626910625684,7.974849906776147,7.72921105394547,6.757537699578994,7.75168605630697,7.685278633144955,7.1664124616603235
1990,Middle-income countries,0.4444801121941165,0.6189560408902813,0.9071033661673866,1.1697704334362395,1.4640396021325943,1.8256228751229364,2.107251387711293,2.2872398568141223,2.736817908965905,2.9793988309309016,2.5290049153684415,2.688366065653849,2.851301443851651,3.018335694299854,3.7307129463986213,6.422842625425204,1.6544988185395362,0.4358263029897541,0.6083562213126745,0.9009744599995508,1.169590033434305,1.4797774050431443,1.8638924628599747,2.151721697054783,2.3342270421634486,2.7971225918810947,3.0103938697358634,2.5176691436502128,2.582848789997695,2.6971786066299117,2.891535309948458,3.507630445885738,7.178221103609312,1.6356081709353922,0.4536702068074606,0.630154899063476,0.9135477576035693,1.1699594044633763,1.4476790456974158,1.7857675391004704,2.0609812718680987,2.238428055755175,2.6749643812496267,2.947387125225197,2.540553306316201,2.7945176334436197,3.0007370310111914,3.131046949386032,3.9189697769035376,5.93022106528389,1.673923613920019
1990,Upper-middle-income countries,0.570630132834302,0.8337988695544437,1.1831379510384095,1.2894100846592487,1.4801496028903567,1.8093051639519662,2.030629682285499,2.046397668102726,2.4594566739999815,2.7608421291471967,2.1132113433960984,2.357771854846282,2.412790332600643,2.2415196712421643,2.2476411694844303,3.0465370225770436,1.618757673421903,0.5602018690962083,0.8277914392774418,1.188094081633663,1.3151757012779548,1.5490938712801738,1.917445064152058,2.14848594173256,2.1466171415243256,2.5593688057698767,2.7976834594541886,2.0918315171774227,2.218328352643012,2.2491018928832665,2.078633314536824,1.9151110046353335,2.9558814478646074,1.626691999279608,0.5816737857276688,0.840095705211915,1.177952854686313,1.262547503318279,1.4091818806204717,1.6978956907293719,1.9096891524112185,1.9438108827475333,2.3574515028083622,2.7222173327199046,2.1354351383776593,2.500093284334898,2.571567502827626,2.382519442649136,2.5197723807160566,3.1009082870747737,1.61068195046341
