Year,Destination,0-4_(mf),5-9_(mf),10-14_(mf),15-19_(mf),20-24_(mf),25-29_(mf),30-34_(mf),35-39_(mf),40-44_(mf),45-49_(mf),50-54_(mf),55-59_(mf),60-64_(mf),65-69_(mf),70-74_(mf),75+_(mf),Total_(mf),0-4_(m),5-9_(m),10-14_(m),15-19_(m),20-24_(m),25-29_(m),30-34_(m),35-39_(m),40-44_(m),45-49_(m),50-54_(m),55-59_(m),60-64_(m),65-69_(m),70-74_(m),75+_(m),Total_(m),0-4_(f),5-9_(f),10-14_(f),15-19_(f),20-24_(f),25-29_(f),30-34_(f),35-39_(f),40-44_(f),45-49_(f),50-54_(f),55-59_(f),60-64_(f),65-69_(f),70-74_(f),75+_(f),Total_(f)
1990,WORLD,3.116080713764516,4.036606457608574,5.051757785509326,6.374267764875382,8.290918812342914,9.95753958920453,10.240153037413084,9.583653246707847,8.549505957634954,7.090448701189878,5.909777105406992,5.136200473019432,4.578186761197966,3.6113710244459902,2.9541353412106557,5.518778974175355,100,3.073801292166077,4.009024320859156,5.068746315831478,6.446160345546953,8.479619854778074,10.42700603639975,10.793078425064898,10.043773320459204,8.869140098150583,7.271228674926192,5.937021276990254,4.97687605017192,4.252421036065801,3.280981952375514,2.544760518922013,4.5257346901121345,100,3.1596573654411535,4.065034877870387,5.034248007930587,6.300169354168288,8.096427987106107,9.473668829627965,9.67026262477408,9.10941562884905,8.22006470516226,6.904121981291944,5.881697019861398,5.300413336287733,4.9139477294321114,3.9518971945559924,3.3760707263606755,6.542292145124132,100
1990,UN development groups,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1990,More developed regions,1.471714356080311,2.823128664856868,4.247278294343016,5.773780043538011,7.904348262722767,9.721222228859311,10.320582729277737,10.041138752329184,9.305417497672025,7.8559112100617225,6.581561230717245,5.763446241806659,5.10557827630689,3.9515500920074444,3.2431935369192555,5.889220678873626,100,1.549427684082227,2.9636455501620484,4.475039057013618,6.108834046169078,8.347539669107604,10.222177378480483,10.757357038269516,10.379570501725118,9.537891178025031,7.973065291987755,6.568746800080481,5.556039832786163,4.6773578258659025,3.5740822214017545,2.761386147871518,4.546909700837548,100,1.3975133641807693,2.688962588890832,4.029811420378514,5.453869161140544,7.481187360975038,9.242908277381673,9.90354889741523,9.718002784006526,9.083450711327414,7.744052030851467,6.59379649959998,5.961478698675105,5.51444485030828,4.3119579027301995,3.703225131126481,7.170864491701523,100
1990,Less developed regions,5.053600324934749,5.466419838421809,5.999657737144262,7.081808837411434,8.74640612968545,10.235986978978225,10.145384554355811,9.044608443933004,7.658832522066537,6.188521575507589,5.118229095938761,4.397130999620368,3.9567732918009226,3.210545738991873,2.613544620452032,5.082295909258461,100,4.728849615807926,5.144016669741292,5.713348267892069,6.812403452450015,8.623022422705628,10.649393333795445,10.831861975908563,9.67919041309937,8.143061302368254,6.509228132291296,5.2511420001202636,4.348064292708686,3.7910571565792957,2.9627560881002712,2.3095649722729146,4.502744482319017,100,5.4199223335583,5.830093798226843,6.322617647367114,7.385700773531973,8.885584170262465,9.76966052604585,9.3710312400426,8.328793712669308,7.112617673420325,5.826761410685682,4.968302026764161,4.452478729824741,4.1437027297040485,3.490054913505458,2.9564366670962414,5.736035645155984,100
1990,Least developed countries,9.193848839006021,10.223321939046246,9.968842394740575,10.907141909732184,11.27600434023877,10.506173429988424,8.594141111646865,6.827295765609024,5.371447821883487,4.144085366829469,3.5969263181992477,2.9702390214445082,2.6619269180968446,1.4792471145016,0.9576119681514502,1.3217457408852862,100,9.13395888064519,10.23942598445867,10.058784919479958,10.788249790594378,10.86138185550048,10.226831918587923,8.52490336892163,6.921961654582789,5.4874993536307395,4.271730574193913,3.7406537707516065,3.107256938582579,2.746263084811034,1.5405659546184818,0.9859045557186518,1.364627394921979,100,9.254176234140619,10.207100269546867,9.878242929022713,11.0269024179363,11.693655231191066,10.78755525420382,8.663884567443704,6.7319384361635635,5.254548648744788,4.015507837766616,3.452149079090553,2.8322203242547896,2.5769747592916716,1.4174804010462454,0.9291127312799956,1.2785508788766873,100
1990,"Less developed regions, excluding least developed countries",4.279877093883898,4.577457340016487,5.2579026546956005,6.366936516461973,8.273678733231375,10.185494953402637,10.435278526797328,9.45897640370454,8.086295432775149,6.570582648334426,5.402527803274518,4.663786362930707,4.198752177022872,3.5340881449855837,2.92300275026867,5.78506170143584,100,3.9572022522698522,4.251448761100719,4.9521538152628946,6.115950501974805,8.230926778505863,10.723413836437812,11.235974205560307,10.162176912245668,8.608238725505574,6.901172801044594,5.515735722948312,4.565417748867606,3.9740747714556366,3.211882545804976,2.54143188163811,5.05245156820061,100,4.651661575763641,4.95308293882138,5.610185074004219,6.65612145845626,8.322937340619124,9.565707267997116,9.51272061498991,8.648751982681208,7.484914749708158,6.189678181084678,5.272090154184578,4.777126231727859,4.457624459724144,3.9053319678721463,3.3626469660513774,6.629171757993944,100
1990,World Bank income groups,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1990,High-income countries,2.1517638655685545,3.163919355774905,3.9787183680683853,5.268933016710901,7.881097647968454,10.466269701008965,11.22777247748759,10.277248391408914,9.194019685752458,7.351304838788206,6.286075469608653,5.356035204254938,4.809971786644163,3.8798685416069754,3.0799288787143424,5.627072770633597,100,2.0864052414606684,3.105203056138381,3.9621357039749414,5.342903341464185,8.11581393922902,11.106656116715364,11.987294647166696,10.857211717087594,9.548281906155012,7.526217630905109,6.292188906677191,5.186789601839696,4.433642708438098,3.5264600910715997,2.640690287294792,4.282105104381652,100,2.220885872649347,3.226016569947198,3.996255870433695,5.190703442861165,7.632866272722402,9.789009508263263,10.424516633179765,9.663890481089549,8.819358865679167,7.16632047872474,6.279610017709879,5.535026054937913,5.207970085468956,4.25362643130788,3.5444590526687874,7.049484362356297,100
1990,Middle-income countries,3.4636421642860986,4.2771364561153655,5.7170276329446335,7.240316166763143,8.489189745048726,9.222572700362258,9.124500344464007,8.984296292419952,8.125001938598526,7.132652930548298,5.771603212229352,5.207731312117495,4.607261742862879,3.575686249291087,3.06880991363509,5.992571198313086,100,3.4900249810534203,4.30922865115057,5.80713288489009,7.387900831688682,8.72627265623698,9.58437441481294,9.479451294298967,9.321447724596633,8.389499035758789,7.30589498447508,5.785453389452466,5.006508137960514,4.280811845019427,3.2163841591885274,2.6347878816400043,5.274827127776912,100,3.437134353058298,4.244892217170696,5.6264954873337825,7.092032286673051,8.250983600854912,8.859056869845157,8.767867735583218,8.645547530369955,7.859251727631296,6.958590103871821,5.757687416712149,5.40990782580268,4.935258269681329,3.936690612933939,3.5048882215086676,6.713715740969049,100
1990,Upper-middle-income countries,4.071956271473845,5.130430626215599,6.883059071671012,8.155118607176947,9.234566027437312,9.703934881771065,9.301084383496274,9.039929009432893,8.007541050321867,6.926564437918689,5.264527858621169,5.090239010328476,4.444424215445568,3.0523005644281245,2.1995130679683244,3.4948109162928334,100,4.056220914974108,5.1423878638821385,6.9719840180975865,8.376060716625167,9.671217853111685,10.295236794695901,9.832537581012517,9.462944826495647,8.304789141637748,7.087221708948343,5.239898046975109,4.77236836895786,4.0243694851211025,2.590948456634047,1.663973460539907,2.5078407622911314,100,4.088131299515367,5.118139283813624,6.791649417109672,7.928003014598076,8.785713437107887,9.096111028353855,8.754781516273377,8.605093440050593,7.701987362205361,6.761418140532788,5.2898458674021605,5.416991476205664,4.876215960493412,3.5265436030722337,2.750016526065642,4.50935862720029,100
1990,Lower-middle-income countries,2.827686719641625,3.3850692379682323,4.498012598897754,6.28394578856369,7.709944122609833,8.719337781928267,8.939892458944062,8.926135666409968,8.247800161670579,7.348105929940801,6.301719690150548,5.330562376108384,4.7774984855750136,4.122854187704273,3.977606956941899,8.603827836945072,100,2.8841472711576013,3.41767757219295,4.560643295905918,6.330485876497395,7.715101085478756,8.8236913279667,9.101618996372943,9.170033814818394,8.480145812926855,7.539893951006187,6.3692439144616255,5.257057565358445,4.555226937794078,3.885653449991793,3.673641718185492,8.235737409884866,100,2.772296633257144,3.353079142209956,4.4365693500371615,6.238288078502889,7.7048849332976195,8.616962729357978,8.781232179539709,8.686861710583747,8.019859673159731,7.159954118293791,6.23547569293105,5.40267357069992,4.995555870808215,4.355557712547439,4.275809159728256,8.964939445045395,100
